10080879,5.79
10006684,1.86
10415242,6.12
10029218,0.16
10108580,1.68
10510214,3.19
10556381,3.08
10199523,1.25
10508016,3.87
10344261,2.81
10240170,3.95
10448493,4.97
10177488,4.34
10491278,6.0
10186687,3.38
10522224,1.55
10118690,1.13
10469660,5.16
10423591,4.62
10123581,1.58
10576511,0.79
10574746,1.18
10036521,4.94
10222433,1.69
10549038,1.26
10209332,4.84
10011491,1.58
10514089,6.46
10125297,1.64
10018523,6.54
10102504,4.05
10487746,5.22
10569427,2.48
10581418,5.69
10261467,2.68
10300828,1.41
10141068,3.19
10094635,5.12
10184602,0.54
10231570,5.84
10216363,6.69
10410191,3.52
10555723,6.72
10304913,1.29
10201999,4.02
10384289,4.85
10042733,1.63
10394146,4.18
10556270,1.96
10597778,6.64
10405241,4.75
10090651,2.42
10352753,4.57
10113148,4.28
10234429,0.79
10517449,0.65
10366327,6.53
10537601,3.22
10504596,0.26
10456096,6.67
10174644,2.87
10470105,6.72
10143989,3.92
10044863,3.73
10202823,6.33
10312755,4.82
10215488,5.52
10304506,5.64
10551163,3.39
10295706,1.42
10564441,6.95
10511300,5.77
10050645,2.71
10306985,2.46
10363589,3.15
10267811,3.34
10566227,1.1
10080073,3.79
10020434,2.77
10549469,2.1
10309682,5.05
10035806,2.27
10204606,5.31
10437745,1.79
10344013,0.1
10105466,3.59
10034306,2.83
10422319,1.44
10438566,4.21
10474709,3.45
10550137,6.22
10331761,5.99
10567776,2.59
10420974,5.24
10428019,3.49
10112002,0.64
10368903,4.86
10465159,5.56
10348284,3.35
10079014,0.96
10106091,0.54
10471044,6.94
10015306,6.87
10355139,2.02
10283376,3.37
10490794,1.61
10275409,3.84
10268223,0.46
10541792,1.06
10308412,4.75
10432827,6.48
10025399,2.25
10583357,0.13
10515791,2.54
10571968,2.9
10122414,0.89
10098802,5.59
10524273,1.24
10547322,3.23
10288066,6.96
10489272,1.69
10481111,0.05
10385184,3.59
10344742,1.0
10589854,0.99
10156777,3.44
10426678,3.35
10144225,2.46
10201739,5.64
10112170,6.19
10033986,0.15
10230864,6.55
10483498,2.32
10499735,1.25
10446065,2.12
10529307,0.53
10096673,4.56
10475433,5.08
10388321,3.76
10028835,2.63
10259369,6.64
10291705,0.63
10586258,0.57
10114624,3.04
10057966,0.78
10507283,5.05
10581292,2.24
10124402,4.32
10556656,6.76
10084096,0.7
10140179,1.22
10524572,5.12
10017725,5.56
10531893,4.2
10450889,1.71
10451069,0.35
10316765,6.05
10053429,4.6
10291823,5.19
10266183,6.24
10569785,3.36
10442070,1.52
10108885,3.24
10454324,5.02
10047041,4.21
10194604,2.84
10418919,6.83
10214589,2.59
10387121,6.76
10074147,6.71
10483506,0.86
10465887,5.84
10320448,1.14
10298319,4.59
10286218,0.77
10580901,2.51
10246643,5.55
10261213,0.31
10512279,4.97
10243758,2.11
10214435,6.83
10502235,5.91
10240650,0.99
10158656,4.49
10389466,4.52
10152906,6.37
10365475,5.37
10056572,5.18
10544529,2.68
10105672,5.91
10161075,4.64
10393714,5.05
10386221,4.87
10344037,5.8
10563607,6.66
10176451,2.97
10581686,6.03
10187589,4.72
10016382,3.06
10054313,5.4
10568023,1.02
10207539,4.49
10477707,2.59
10320374,5.02
10102128,4.43
10499217,3.06
10476615,4.77
10376627,0.69
10131376,4.42
10472716,4.96
10410736,0.28
10355934,4.3
10011190,4.91
10187517,1.71
10299580,0.94
10105290,5.17
10302748,1.14
10097071,3.45
10224762,2.41
10013890,4.38
10032353,4.28
10106821,2.89
10305355,6.1
10377715,5.69
10275370,2.09
10462102,6.56
10362769,6.39
10357549,6.97
10108786,2.21
10496534,1.97
10140133,2.29
10324362,1.86
10239993,6.55
10224056,0.28
10254385,4.89
10468798,2.44
10251182,1.79
10526412,2.74
10453442,0.88
10419677,2.79
10497290,2.86
10043692,4.58
10534925,2.45
10357460,1.19
10552136,3.62
10551701,5.73
10391865,6.73
10034212,5.23
10285257,6.05
10135957,3.95
10410357,4.58
10583731,4.78
10591166,3.0
10338552,3.05
10342809,0.74
10477533,0.58
10498656,1.45
10481922,4.45
10054173,6.11
10243154,3.93
10584558,3.13
10197782,1.69
10144427,3.27
10111314,0.54
10457324,0.21
10560743,5.55
10051569,4.46
10192189,1.05
10517563,3.92
10490398,5.27
10203429,2.9
10589152,4.31
10306311,6.2
10411612,6.42
10177801,6.78
10294093,2.24
10004426,6.21
10360673,6.37
10417104,6.52
10159751,1.38
10115167,3.42
10583169,4.51
10523707,3.42
10076217,6.99
10393281,5.97
10042418,0.58
10122209,5.97
10176557,2.23
10149520,4.84
10029871,0.58
10393495,1.54
10598443,4.93
10499372,5.9
10303918,0.8
10311029,3.8
10136670,6.75
10071816,4.84
10139683,0.54
10355737,5.86
10181067,2.3
10432993,2.8
10503797,5.66
10450940,3.47
10355567,1.81
10506271,4.81
10540853,2.38
10199374,0.14
10213368,2.89
10127853,1.67
10114303,2.68
10429382,6.77
10364080,4.92
10260430,6.44
10411879,0.67
10000836,4.08
10319813,2.86
10065957,0.46
10558314,2.38
10023370,6.25
10122483,5.89
10503127,5.03
10272429,3.14
10585486,4.77
10068436,0.46
10042189,4.97
10297588,5.38
10048456,2.83
10167594,2.3
10127749,0.17
10031427,6.14
10438475,4.48
10433465,5.98
10393827,0.33
10174039,3.08
10528791,2.95
10488057,6.8
10461111,0.03
10068411,6.98
10339890,0.29
10314482,6.89
10480857,6.86
10475860,0.95
10417246,4.18
10260488,2.24
10484872,6.41
10166550,6.79
10341820,2.16
10302375,3.53
10397655,5.08
10554698,0.73
10353182,5.49
10557433,3.56
10239368,1.56
10587602,5.63
10386662,2.65
10249482,1.14
10378296,3.36
10256748,1.39
10223005,6.66
10138510,1.87
10546472,4.96
10436461,5.23
10236903,5.14
10526407,5.48
10116158,5.95
10306108,5.05
10006688,4.05
10102949,2.41
10459470,0.04
10137148,1.23
10076180,6.52
10574256,1.65
10343958,6.74
10060916,4.82
10402108,1.92
10589532,2.72
10147124,6.56
10109719,6.04
10029721,1.88
10414476,4.15
10395824,5.71
10443297,5.58
10278718,6.74
10459450,1.76
10090908,0.8
10085616,5.08
10506127,6.43
10002856,2.72
10557111,3.29
10027831,4.04
10411959,1.12
10021396,2.19
10444307,5.01
10161435,4.91
10047155,6.59
10426126,1.21
10272288,4.76
10433773,5.56
10536235,3.95
10329014,1.46
10307611,6.29
10034426,5.91
10502267,0.43
10348311,6.03
10290030,4.75
10416728,2.45
10478534,3.04
10128904,4.37
10235648,4.38
10173128,5.81
10551040,0.08
10551303,0.57
10352927,6.06
10561967,4.75
10197202,6.81
10306052,2.82
10517808,2.38
10139910,0.35
10036323,5.38
10502507,0.8
10092418,0.61
10101008,5.63
10281435,3.87
10402774,2.8
10095352,0.6
10549573,3.35
10194254,5.61
10061661,5.08
10259540,6.8
10256492,2.88
10590577,6.85
10393819,0.97
10076829,5.85
10111177,5.34
10367340,5.36
10492665,2.8
10086707,6.72
10318966,3.3
10298972,5.91
10333975,3.48
10218957,3.98
10413039,3.37
10473994,0.56
10325852,5.99
10331095,5.62
10468429,2.92
10146481,5.91
10384530,3.87
10264459,1.85
10464184,6.79
10020504,2.01
10566681,1.35
10525381,6.2
10201122,3.82
10368908,1.25
10067052,5.65
10464974,4.44
10204051,1.72
10585609,5.82
10136783,5.34
10206296,0.68
10266998,2.27
10442073,6.74
10324732,0.42
10391084,2.78
10507689,5.82
10020034,1.4
10221947,1.97
10000690,5.83
10183911,1.43
10336105,4.12
10244137,3.2
10578408,5.4
10394071,2.98
10141306,2.34
10418224,2.4
10431879,5.62
10356970,1.15
10592841,2.52
10510815,0.6
10122602,6.36
10186555,3.65
10114027,1.21
10579332,5.73
10316367,2.05
10195027,5.48
10526243,4.31
10275844,1.09
10006934,3.76
10420760,2.25
10210381,5.4
10204263,1.37
10003182,3.41
10576754,4.46
10145837,0.07
10232609,4.25
10119855,4.51
10293235,5.37
10441516,4.43
10173387,4.72
10117102,5.45
10001058,6.41
10210053,1.67
10317907,5.98
10100670,1.16
10094237,2.4
10463744,4.89
10296985,6.69
10320216,3.37
10197070,3.29
10151725,6.64
10400735,3.77
10586307,0.77
10357134,3.42
10497692,4.59
10535531,5.17
10154473,2.27
10511593,4.53
10056066,5.92
10538735,4.06
10563810,3.14
10563709,6.08
10371201,3.5
10202443,3.77
10230124,2.77
10252235,6.36
10549740,5.94
10562001,5.93
10235811,5.33
10561142,1.07
10138252,4.0
10342929,5.22
10188289,4.57
10442105,0.84
10030041,3.36
10455770,0.99
10408691,1.58
10130454,3.24
10261199,2.68
10361793,6.52
10521619,4.43
10129346,6.8
10152694,0.68
10561842,5.8
10538352,3.11
10500164,1.6
10037252,1.5
10082921,4.18
10107422,1.67
10427470,5.42
10089028,4.12
10526395,0.75
10092996,1.67
10287595,6.66
10535813,4.22
10097173,4.24
10435803,2.12
10142802,6.18
10081008,0.81
10580289,5.32
10477141,3.18
10306235,2.18
10568828,5.1
10365208,4.45
10401289,5.48
10502300,5.02
10074945,3.77
10485981,5.28
10286264,4.11
10237514,4.96
10116242,5.19
10225468,4.99
10308945,0.95
10000693,6.09
10127660,2.56
10142256,6.08
10250450,2.69
10020343,6.62
10174318,2.72
10076998,3.46
10442639,4.44
10499197,3.44
10359010,6.58
10526268,3.72
10167010,5.28
10072346,1.34
10381390,4.63
10017313,0.62
10564323,0.47
10407774,0.48
10048996,2.27
10303784,5.29
10092195,5.58
10354478,4.44
10270621,3.38
10454725,4.45
10493545,3.59
10110539,3.04
10045138,1.62
10252195,0.89
10006800,2.27
10168640,6.22
10165297,0.41
10539437,1.46
10577864,1.08
10546700,1.04
10265232,5.5
10320919,2.37
10462664,0.98
10538578,1.36
10172794,2.34
10458381,0.03
10206178,4.14
10389949,1.77
10035650,6.94
10348534,6.14
10055034,6.33
10463636,4.18
10590642,1.29
10541390,3.25
10061076,3.18
10522370,5.62
10059172,5.89
10545833,3.51
10006204,4.77
10375430,6.54
10577196,0.44
10335046,6.02
10167198,4.32
10066674,0.14
10588276,3.13
10068378,5.98
10484928,0.76
10499315,6.44
10391655,3.15
10054899,2.97
10358165,2.35
10239745,6.27
10582117,4.01
10531829,0.7
10277223,1.56
10212040,6.71
10286514,2.73
10082402,3.53
10068987,2.53
10409203,1.51
10214592,0.62
10266228,0.49
10007716,0.92
10080767,6.89
10005065,1.61
10377634,2.87
10221985,3.56
10042101,5.06
10590930,4.91
10542530,0.11
10070372,6.55
10005333,5.59
10393566,3.3
10336000,5.32
10069575,1.22
10230747,3.67
10126433,0.34
10519191,5.07
10314983,5.64
10317206,4.83
10264856,2.93
10261059,0.29
10510794,1.08
10145872,3.77
10083443,2.04
10463543,1.5
10119287,3.86
10307892,0.5
10358600,6.52
10219021,5.35
10191230,6.56
10067972,4.65
10002796,3.24
10012298,5.58
10544137,6.17
10231240,5.94
10413798,0.45
10330721,3.51
10360999,3.94
10272118,1.72
10212576,5.76
10113989,0.49
10145040,0.17
10234277,6.27
10156157,1.67
10550792,4.5
10319546,2.67
10251847,1.99
10319130,4.55
10148795,0.75
10018873,6.17
10027545,6.87
10500298,6.36
10596975,1.58
10147231,6.49
10532139,5.3
10395280,4.07
10074379,3.87
10050409,1.96
10275935,6.22
10216950,0.35
10348392,1.05
10508727,2.49
10217555,0.23
10558737,6.16
10386892,6.42
10195962,6.23
10138887,6.15
10224095,6.72
10010926,1.45
10403482,2.83
10290788,4.59
10506661,1.42
10065908,5.49
10322453,1.62
10348497,3.49
10280113,5.4
10329154,6.34
10343794,5.79
10328239,0.71
10342393,1.23
10171470,3.12
10427244,2.0
10370166,1.61
10259119,1.32
10261242,5.0
10200318,0.28
10597600,5.68
10588962,2.19
10085014,0.78
10080268,2.25
10167592,2.22
10447475,5.62
10221496,1.04
10195114,4.49
10354829,1.02
10541392,6.51
10235522,0.03
10167222,3.99
10504760,5.05
10044454,2.79
10541271,0.63
10026414,3.17
10398876,6.53
10382674,0.88
10295493,2.6
10207738,2.65
10586101,1.36
10212675,3.48
10391013,2.52
10513505,4.89
10411099,6.76
10185055,6.97
10183921,4.08
10421669,1.79
10556410,0.76
10301060,2.42
10463504,5.57
10589321,6.66
10434759,1.15
10560327,6.44
10161469,4.4
10062719,2.88
10017616,2.37
10538279,4.37
10447931,4.03
10326673,3.57
10101663,1.18
10109169,1.67
10008075,6.9
10526567,6.17
10052453,6.65
10346314,1.48
10486976,2.97
10393918,5.85
10295480,5.23
10393865,0.75
10095542,0.72
10454975,3.3
10314451,3.04
10481275,6.42
10515629,5.97
10009066,5.6
10319842,6.6
10582692,2.99
10377054,1.41
10148751,5.52
10437361,2.88
10306255,1.27
10266806,2.57
10448595,2.25
10582524,1.24
10522532,2.57
10424762,5.71
10561071,1.67
10090998,2.39
10120615,5.49
10131439,5.19
10030198,5.29
10448189,1.8
10234126,0.56
10106193,2.24
10080707,5.82
10408420,0.14
10587334,0.55
10396130,1.62
10376554,4.54
10154795,0.5
10019945,2.91
10445549,3.29
10026587,1.18
10285358,0.94
10165804,6.89
10413146,3.27
10488624,1.47
10158893,1.5
10582263,6.3
10569367,1.76
10521565,4.3
10162288,4.91
10580338,3.1
10466628,4.85
10151289,3.44
10578113,0.06
10232943,1.47
10363186,5.83
10359303,5.02
10525073,2.89
10225484,1.26
10272863,1.83
10507881,0.67
10162491,1.38
10199064,3.36
10377311,1.2
10493502,6.29
10194673,4.02
10394403,1.03
10410158,5.01
10038543,2.82
10064667,4.78
10505495,4.47
10171114,5.77
10255617,4.44
10534580,4.97
10534588,3.05
10447189,5.38
10555132,3.46
10192867,6.97
10387193,0.03
10277877,0.98
10390754,2.53
10177372,0.78
10483473,2.07
10034077,2.92
10103677,1.77
10250608,5.04
10048805,6.19
10548204,0.53
10527817,5.96
10006642,2.74
10137037,6.2
10136429,1.83
10357754,3.67
10090740,3.56
10281168,5.66
10198936,1.91
10252979,0.59
10384739,6.84
10162948,4.13
10059772,4.4
10588296,6.8
10385590,1.95
10506796,3.93
10207446,0.81
10576317,3.1
10291191,5.22
10170251,6.15
10542017,4.53
10143731,0.05
10198878,2.04
10366150,4.6
10176458,5.33
10531448,5.52
10526456,0.44
10527092,0.44
10287232,0.77
10217545,6.7
10562962,5.59
10410803,2.43
10494945,6.11
10040075,6.53
10130136,6.87
10218713,4.8
10185959,5.69
10021995,0.64
10228591,0.73
10551885,2.74
10344556,3.68
10345537,0.69
10094097,5.23
10317193,6.51
10178469,4.16
10005805,1.21
10120013,2.63
10511516,6.46
10289122,2.46
10145060,2.81
10372856,1.06
10323276,2.59
10479611,6.86
10288574,5.55
10139143,5.81
10244817,0.14
10062803,4.12
10491259,3.9
10444189,3.1
10554705,1.6
10117584,2.21
10140058,1.87
10428861,5.99
10567349,5.1
10104393,5.89
10253209,4.7
10098876,1.96
10506873,5.15
10060419,1.91
10531435,1.75
10036048,2.22
10300190,2.58
10194016,6.29
10027776,2.22
10231049,1.94
10369534,1.11
10576340,2.04
10344163,2.76
10273304,5.16
10544542,1.29
10501869,2.1
10183186,4.69
10129647,0.49
10362329,3.29
10212023,1.58
10567172,4.09
10397500,4.91
10183367,1.92
10468594,2.81
10488269,4.52
10113832,3.15
10558929,1.59
10113081,2.93
10087130,0.6
10240012,1.2
10329680,5.32
10031878,1.74
10338025,5.49
10149838,6.62
10336671,0.27
10055388,1.83
10322278,3.29
10501271,3.34
10222717,0.19
10069654,2.73
10241953,0.63
10530735,1.16
10431770,0.71
10426785,2.63
10272546,2.99
10518025,1.66
10382365,5.4
10098721,1.0
10427940,1.98
10474949,6.71
10194708,0.26
10055397,3.37
10475778,6.13
10499792,1.31
10351324,1.22
10123188,5.74
10009958,0.51
10359263,3.23
10106622,5.75
10034747,4.1
10346277,5.25
10004359,1.07
10435157,4.12
10597560,3.2
10058123,1.5
10498804,6.48
10083731,3.89
10571358,3.42
10462202,1.94
10072557,6.82
10598817,4.98
10120112,6.99
10232522,2.08
10462954,5.91
10486876,0.86
10565066,4.37
10525578,4.6
10429081,3.59
10526536,3.93
10026623,2.88
10106477,0.78
10062142,1.02
10412377,3.98
10428758,4.31
10572884,6.55
10091803,0.39
10453384,4.35
10347065,2.36
10537460,1.5
10483704,1.97
10077285,0.93
10425389,0.64
10207151,2.34
10475010,4.72
10557570,6.67
10538577,1.01
10220967,6.69
10254566,4.01
10190472,1.27
10349321,6.11
10377177,2.05
10461482,0.22
10307059,0.88
10475974,6.28
10230829,3.65
10107729,1.16
10438018,0.85
10334959,0.25
10126663,4.64
10240721,1.42
10000786,5.03
10032897,1.96
10201834,5.05
10295247,1.49
10516427,6.39
10146245,4.18
10009217,6.8
10149882,2.49
10232590,4.86
10173182,5.87
10588845,0.87
10347590,6.56
10489929,3.54
10044262,1.28
10317129,2.53
10423214,6.41
10455622,4.52
10557838,4.92
10386231,5.77
10558127,6.58
10471979,5.34
10250084,3.84
10353337,3.12
10195968,1.93
10288065,5.99
10189982,6.7
10519092,1.23
10247032,0.21
10132852,5.01
10487211,3.64
10405239,1.39
10023642,3.57
10056708,0.4
10205013,5.5
10451166,2.6
10596531,6.94
10232293,4.06
10098215,1.82
10324696,3.75
10505599,6.91
10124932,6.35
10412491,5.2
10243307,1.16
10577221,6.15
10545074,2.89
10240546,2.33
10198026,2.51
10113482,0.6
10587899,1.37
10388426,3.67
10042829,6.76
10516804,0.53
10505183,2.11
10324441,3.72
10377984,5.28
10595422,2.41
10239458,1.7
10559428,3.38
10176157,1.8
10250298,2.03
10490631,1.1
10490563,1.83
10389321,0.69
10420052,3.93
10555228,2.05
10014825,2.07
10003191,5.01
10288567,0.38
10285723,2.66
10342931,5.32
10078861,2.8
10174897,6.63
10399362,1.19
10093157,0.42
10156440,1.49
10083932,5.94
10469578,1.11
10126938,0.83
10315647,2.26
10482692,2.7
10497746,0.98
10126802,6.65
10243617,4.39
10341384,2.49
10496299,5.07
10488618,2.64
10114300,4.79
10594509,6.6
10129825,4.78
10238445,6.04
10450111,0.79
10148916,5.55
10410989,3.07
10336276,0.77
10480453,5.45
10198309,5.08
10515656,6.94
10097685,4.5
10343341,5.63
10160124,6.27
10178596,1.27
10426071,1.16
10505182,1.23
10353813,3.99
10449844,5.67
10276377,5.19
10522098,2.28
10052602,5.86
10381635,2.56
10325553,6.14
10564943,6.49
10415314,6.51
10168901,3.09
10045856,2.01
10172523,6.06
10404415,4.87
10463416,1.44
10206600,0.98
10566600,2.31
10322675,2.14
10515910,2.59
10093292,1.99
10222876,3.23
10331116,0.31
10240087,6.35
10463249,3.07
10095552,1.7
10068397,1.58
10458511,0.67
10379903,1.12
10503955,6.51
10039475,4.79
10414799,4.05
10093258,6.87
10385386,4.66
10267442,4.88
10472328,0.93
10579973,2.96
10129180,5.13
10197562,6.88
10302311,6.89
10118543,3.65
10496711,3.24
10334612,4.8
10362717,2.9
10254229,1.42
10362196,3.01
10566899,1.2
10322312,3.45
10390932,3.34
10352571,0.61
10185437,3.16
10194102,0.14
10357973,3.28
10516089,5.18
10096135,2.22
10373982,2.7
10093714,2.65
10124934,0.12
10507717,4.5
10541982,6.61
10082282,0.55
10504772,1.51
10359288,4.68
10542900,0.97
10448544,5.6
10421090,2.03
10334368,1.49
10339287,4.41
10257964,1.15
10532817,4.97
10128047,1.58
10572136,0.11
10567357,5.01
10387923,5.18
10460231,5.79
10250536,3.09
10031092,3.33
10520487,3.39
10355055,4.6
10439232,0.65
10151352,0.78
10466811,2.27
10387203,0.16
10591334,5.92
10373159,4.98
10425826,5.03
10003449,6.37
10571852,0.05
10297634,3.27
10317049,3.32
10183414,5.03
10322014,3.43
10258672,1.24
10059370,5.53
10428372,4.29
10432481,1.68
10554766,6.29
10392750,0.87
10205080,0.09
10059436,4.74
10409372,5.44
10569132,1.14
10066460,2.7
10336979,1.71
10369943,3.75
10531016,2.87
10310745,4.84
10271044,0.08
10008809,5.95
10027642,3.48
10218700,1.61
10488605,3.11
10396937,5.89
10146424,2.39
10119540,6.2
10351956,3.74
10553687,0.1
10517062,5.89
10293743,2.91
10404647,1.25
10523223,4.28
10216269,6.45
10160165,0.9
10036960,5.46
10292100,4.0
10242154,1.87
10327650,1.98
10395236,2.03
10438580,4.18
10249386,3.49
10580598,1.92
10075173,0.75
10370583,2.9
10276266,5.54
10067390,5.68
10318522,6.93
10088219,6.35
10174613,5.47
10361774,5.63
10388572,1.53
10032558,1.04
10211152,4.52
10138951,2.55
10285410,1.26
10017787,0.22
10248763,1.57
10523554,1.8
10364112,3.93
10570023,4.18
10285948,4.77
10014134,4.84
10063594,6.07
10179698,6.01
10281107,6.84
10504535,0.76
10159130,5.41
10321096,6.09
10464339,2.88
10426239,4.33
10513916,6.11
10332817,0.2
10042255,5.71
10293637,2.26
10222885,3.31
10167571,6.6
10244168,3.84
10477647,4.89
10044267,3.34
10285185,2.2
10426452,1.58
10572696,6.93
10049230,1.02
10064746,4.86
10363135,2.73
10071651,4.36
10065413,3.97
10253459,0.71
10328006,3.71
10523793,3.93
10230860,0.81
10083295,3.37
10304073,6.57
10563029,1.17
10484377,6.43
10539813,3.06
10483508,6.76
10564187,3.02
10492376,6.98
10599490,3.67
10201970,6.99
10013119,5.83
10467556,0.31
10271042,1.61
10207003,5.06
10432295,4.14
10250325,3.57
10380033,2.75
10154544,2.84
10347113,1.02
10209186,6.86
10464232,3.91
10220259,1.2
10088174,6.6
10449940,0.98
10499265,6.15
10584864,6.03
10096740,3.21
10380722,0.75
10156210,4.09
10257191,5.72
10315431,0.14
10434544,3.17
10221723,3.72
10140907,5.3
10047660,6.36
10546605,5.55
10572005,1.71
10199632,1.35
10369295,1.51
10374874,4.58
10350120,2.62
10357933,4.74
10341760,1.36
10173086,1.47
10457142,0.93
10090044,4.63
10542976,4.93
10392698,0.59
10423146,3.03
10301773,4.02
10543101,1.68
10247133,3.72
10101736,5.45
10254739,3.04
10142282,0.61
10446596,3.66
10196472,6.76
10572519,2.12
10017978,5.71
10221724,2.08
10377136,1.81
10527257,1.17
10376297,2.28
10390981,3.48
10077588,3.05
10574964,2.4
10595171,5.51
10291883,0.31
10070362,2.5
10020631,1.59
10354480,6.61
10283468,3.82
10457198,5.75
10451228,4.54
10534627,2.75
10562375,5.31
10206990,6.89
10036342,2.26
10348461,6.44
10209246,1.31
10130253,6.47
10452400,2.02
10331336,3.42
10014268,5.97
10387696,2.92
10441634,1.85
10311844,1.85
10178578,2.69
10444510,4.67
10125245,1.46
10302075,3.09
10102794,1.05
10215500,0.8
10335966,1.83
10218994,1.92
10243638,6.72
10290687,3.0
10137985,1.32
10055355,1.74
10287157,1.59
10507635,4.73
10510115,4.68
10179346,6.21
10236138,6.01
10280002,0.05
10543276,1.61
10155509,1.77
10034228,1.86
10562175,1.01
10292479,2.66
10347644,3.34
10082882,2.27
10460881,1.88
10079197,6.17
10179927,2.47
10505205,1.56
10238578,4.68
10571066,2.97
10199580,2.24
10061786,6.94
10091840,3.28
10487814,5.69
10490390,0.4
10284956,3.04
10117487,1.01
10080419,6.75
10429965,3.19
10415436,3.94
10262390,3.39
10571944,1.31
10210015,0.9
10012422,4.4
10344505,0.28
10148982,6.19
10516062,5.23
10492192,6.41
10364393,5.43
10319449,2.1
10145994,0.91
10528471,6.38
10563875,3.88
10195051,0.97
10565459,6.76
10223618,5.63
10067324,0.13
10516309,5.09
10152768,3.43
10546817,5.76
10201295,4.53
10184937,3.87
10250244,2.5
10465873,2.51
10137918,5.68
10460026,4.56
10326187,6.14
10446758,1.32
10563052,5.09
10093765,6.5
10407551,2.17
10502351,3.81
10334679,1.9
10397183,0.97
10059061,6.58
10265056,4.01
10006771,4.96
10106043,1.35
10440158,0.13
10381194,5.72
10020908,1.96
10546566,5.97
10460531,5.18
10320766,6.2
10549761,4.71
10462419,3.95
10047540,6.59
10456829,4.77
10200976,4.48
10224795,0.16
10314918,2.71
10437936,2.69
10092124,2.28
10445231,2.76
10277252,2.79
10467762,0.63
10598028,0.27
10178710,6.65
10037001,5.26
10429660,6.76
10268930,3.55
10138315,3.22
10234382,4.03
10592199,0.27
10290836,0.32
10025613,3.07
10093184,2.6
10010256,0.2
10129042,0.79
10537723,0.37
10407830,5.65
10409668,2.72
10564124,4.62
10190815,2.68
10140708,6.16
10143046,0.03
10446068,1.98
10539389,5.81
10033292,1.21
10273836,1.69
10181198,2.03
10151267,4.69
10469368,3.08
10260300,3.51
10383022,6.51
10388272,6.5
10358368,0.66
10549462,5.94
10549952,6.6
10452081,6.31
10241968,5.71
10249833,6.56
10358828,1.95
10332217,4.23
10440497,2.29
10143618,0.16
10454198,6.09
10188707,1.89
10394418,4.93
10425882,4.91
10066514,3.98
10439970,4.4
10476001,2.0
10180279,6.08
10208076,2.91
10425533,2.9
10490416,4.39
10135062,0.71
10222217,3.03
10467738,1.97
10458147,0.82
10229062,3.26
10485778,1.71
10068894,6.96
10221857,6.95
10045269,4.07
10504915,6.38
10407507,1.11
10527111,4.48
10032318,4.35
10182307,5.29
10161144,4.71
10023288,3.52
10086467,4.52
10115009,6.35
10378963,1.24
10419832,1.72
10096057,3.87
10261492,6.16
10093750,4.02
10370320,0.83
10481920,4.16
10562590,2.48
10132892,5.83
10398956,0.58
10461896,3.83
10337194,3.78
10177921,0.93
10274147,2.49
10326864,3.98
10060087,2.92
10216463,0.93
10357818,0.82
10270114,2.75
10071405,4.98
10023087,1.14
10382754,1.99
10219442,2.26
10018102,4.72
10104878,2.86
10423285,2.59
10212737,5.85
10399447,4.5
10486884,4.54
10339350,4.33
10530869,5.68
10558010,5.88
10103459,2.62
10546410,4.51
10567761,6.63
10154692,6.8
10377421,0.72
10420357,5.25
10509190,6.62
10009783,5.18
10476292,5.34
10391422,1.17
10038832,6.73
10398697,0.11
